entityid,codpartidaabierta,fe,fv,plazofactura,vidafactura,daystodue,plazoconsumido,fec,fec_desde_fobs,rango_fec,lgd,pdriim,riim10,pdriim_norm,sector,tiposegmento,importe,log_importe,impacto,importe_norm,riim10_norm,score_fec,score,escala,plazo_consumido_adj
2205457.0,1.0185909000039834e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0296",7.0,"0,0711",COMERCIO,1.0,398,"2,5999",0,"0,3211","0,3333","0,8","43,65",MEDIA,0.3333
3751964.0,1.0185909000038869e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0004","0,0152",8.0,"0,0317",COMERCIO,1.0,"1369,97","3,1367",0,"0,4289","0,2222","0,8","43,65",MEDIA,0.3333
2399623.0,1.0185909000040058e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0288",7.0,"0,0689",OTRAS_ACTIV_EMPR,1.0,"397,39","2,5992",0,"0,3210","0,3333","0,8","43,65",MEDIA,0.3333
108136379.0,1.0185909000040011e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0285",7.0,"0,0681",,,"397,19","2,5990",0,"0,3209","0,3333","0,8","43,65",MEDIA,0.3333
116309195.0,1.0185909000039e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0248",7.0,"0,0580",,,"397,14","2,5989",0,"0,3209","0,3333","0,8","43,64",MEDIA,0.3333
103528577.0,1.0185909000038731e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0004","0,0273",7.0,"0,0648",,,"397,06","2,5989",0,"0,3209","0,3333","0,8","43,64",MEDIA,0.3333
115457432.0,1.0185909000038944e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0256",7.0,"0,0601",,,"396,35","2,5981",0,"0,3208","0,3333","0,8","43,64",MEDIA,0.3333
3970655.0,1.0185909000038291e+17,2025-09-30,,56.0,41.0,15.0,0.7321,-3.0,12.0,-7-0,"0,0004","0,0215",8.0,"0,0489",COMERCIO,1.0,"355,61","2,5510",0,"0,3113","0,2222","0,8","43,64",MEDIA,0.7321
103532156.0,1.0185909000038299e+17,2025-09-30,2025-10-12,71.0,41.0,30.0,0.5775,-5.0,25.0,-7-0,"0,0008","0,0286",7.0,"0,0683",TRANSPORTE,1.0,"173,94","2,2404",0,"0,2489","0,3333","0,8","43,64",MEDIA,0.5775
3841780.0,1.0185909000039008e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0002","0,0115",9.0,"0,0216",INDUSTRIA,1.0,"4700,74","3,6722",1,"0,5364","0,1111","0,8","43,64",MEDIA,0.3333
5120803.0,1.0185909000039786e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0002","0,0118",9.0,"0,0225",INDUSTRIA,1.0,"4700,58","3,6722",1,"0,5364","0,1111","0,8","43,64",MEDIA,0.3333
5093038.0,1.0185909000038291e+17,2025-09-30,,56.0,41.0,15.0,0.7321,-3.0,12.0,-7-0,"0,0003","0,0186",8.0,"0,0410",COMERCIO,1.0,"355,2","2,5505",0,"0,3112","0,2222","0,8","43,64",MEDIA,0.7321
111378269.0,1.018590900003922e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0009","0,0295",7.0,"0,0708",,,"395,74","2,5974",0,"0,3206","0,3333","0,8","43,63",MEDIA,0.3333
1656068.0,1.0185909000040435e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0018","0,0253",7.0,"0,0593",COMERCIO,1.0,"395,65","2,5973",0,"0,3206","0,3333","0,8","43,63",MEDIA,0.3333
117209808.0,1.0185909000039064e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0275",7.0,"0,0653",,,"395,6","2,5973",0,"0,3206","0,3333","0,8","43,63",MEDIA,0.3333
1978722.0,1.0185909000039128e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0002","0,0108",9.0,"0,0197",COMERCIO,1.0,"4690,63","3,6712",1,"0,5362","0,1111","0,8","43,63",MEDIA,0.3333
105586881.0,1.0185909000038858e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0004","0,028",7.0,"0,0667",,,"394,01","2,5955",0,"0,3202","0,3333","0,8","43,62",MEDIA,0.3333
3138485.0,1.0185909000039046e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,027",7.0,"0,0640",,,"393,73","2,5952",0,"0,3202","0,3333","0,8","43,62",MEDIA,0.3333
101878003.0,1.0185909000038982e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0291",7.0,"0,0697",,,"392,84","2,5942",0,"0,3200","0,3333","0,8","43,61",MEDIA,0.3333
4179018.0,1.0185909000040037e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0283",7.0,"0,0675",COMERCIO,1.0,"392,5","2,5938",0,"0,3199","0,3333","0,8","43,61",MEDIA,0.3333
4995748.0,1.0185909000040088e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0291",7.0,"0,0697",OTROS_SERVICIOS,6.0,"391,24","2,5924",0,"0,3196","0,3333","0,8","43,60",MEDIA,0.3333
117209873.0,1.0185909000039051e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0289",7.0,"0,0692",,,"391,13","2,5923",0,"0,3196","0,3333","0,8","43,60",MEDIA,0.3333
5103605.0,1.0185909000039488e+17,2025-10-31,,61.0,10.0,51.0,0.16390000000000002,-6.0,45.0,-7-0,"0,0001","0,0085",9.0,"0,0134",COMERCIO,1.0,"8212,54","3,9145",1,"0,5850","0,1111","0,8","43,60",MEDIA,0.16390000000000002
4865689.0,1.018590900003786e+17,2025-08-31,,116.0,71.0,45.0,0.6121,-3.0,42.0,-7-0,"0,0015","0,0205",8.0,"0,0462",COMERCIO,1.0,"525,77","2,7208",0,"0,3454","0,2222","0,8","43,60",MEDIA,0.6121
1656068.0,1.0185909000040402e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0018","0,0253",7.0,"0,0593",COMERCIO,1.0,"390,4","2,5915",0,"0,3194","0,3333","0,8","43,59",MEDIA,0.3333
3834951.0,1.0185909000038758e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0004","0,029",7.0,"0,0694",COMERCIO,1.0,"390,26","2,5914",0,"0,3194","0,3333","0,8","43,59",MEDIA,0.3333
2944565.0,1.0185909000039941e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-2.0,18.0,-7-0,"0,0005","0,0205",8.0,"0,0462",INDUSTRIA,1.0,"1343,32","3,1282",0,"0,4272","0,2222","0,8","43,59",MEDIA,0.3333
3600310.0,1.0185909000040218e+17,2025-10-31,,30.0,10.0,20.0,0.3333,2.0,22.0,0-7,"0,0064","0,0191",8.0,"0,0424",OTROS_SERVICIOS,1.0,"284,59","2,4542",0,"0,2919","0,2222",1,"43,59",MEDIA,0.3333
9200744.0,1.0185909000039891e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-2.0,18.0,-7-0,"0,0002","0,0145",9.0,"0,0298",COMERCIO,1.0,"4625,58","3,6652",1,"0,5350","0,1111","0,8","43,59",MEDIA,0.3333
5335317.0,1.0185909000039765e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0004","0,02",8.0,"0,0449",COMERCIO,1.0,"1341,68","3,1276",0,"0,4271","0,2222","0,8","43,59",MEDIA,0.3333
112863083.0,1.0185909000039587e+17,2025-10-31,,45.0,10.0,35.0,0.22219999999999998,-7.0,28.0,-7-0,"0,0004","0,0294",7.0,"0,0705",TRANSPORTE,1.0,566,"2,7528",0,"0,3518","0,3333","0,8","43,58",MEDIA,0.22219999999999998
1656068.0,1.0185909000040435e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0018","0,0253",7.0,"0,0593",COMERCIO,1.0,"389,08","2,5900",0,"0,3191","0,3333","0,8","43,58",MEDIA,0.3333
3146475.0,1.0185909000039408e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0288",7.0,"0,0689",COMERCIO,1.0,"388,79","2,5897",0,"0,3191","0,3333","0,8","43,58",MEDIA,0.3333
4993271.0,1.0185909000039712e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0004","0,0231",8.0,"0,0533",,,"1337,9","3,1264",0,"0,4268","0,2222","0,8","43,58",MEDIA,0.3333
2065332.0,1.018590900003978e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0288",7.0,"0,0689",COMERCIO,1.0,"387,91","2,5887",0,"0,3189","0,3333","0,8","43,58",MEDIA,0.3333
4627969.0,1.0185909000039965e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0266",7.0,"0,0629",INDUSTRIA,1.0,"387,86","2,5887",0,"0,3189","0,3333","0,8","43,57",MEDIA,0.3333
116797264.0,1.018590900003902e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0255",7.0,"0,0599",,,"387,27","2,5880",0,"0,3187","0,3333","0,8","43,57",MEDIA,0.3333
3641329.0,1.0185909000039867e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0251",7.0,"0,0588",,,"387,12","2,5878",0,"0,3187","0,3333","0,8","43,57",MEDIA,0.3333
1656068.0,1.0185909000040435e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0018","0,0253",7.0,"0,0593",COMERCIO,1.0,"386,83","2,5875",0,"0,3186","0,3333","0,8","43,57",MEDIA,0.3333
5223802.0,1.0185909000039766e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0267",7.0,"0,0631",,,"386,8","2,5875",0,"0,3186","0,3333","0,8","43,57",MEDIA,0.3333
3990610.0,1.0185909000038211e+17,2025-09-30,,61.0,41.0,20.0,0.6720999999999999,2.0,22.0,0-7,"0,0024","0,0297",7.0,"0,0713",COMERCIO,1.0,"26,12","1,4170",0,"0,0836","0,3333",1,"43,56",MEDIA,0.6720999999999999
116539756.0,1.0185909000039011e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0275",7.0,"0,0653",,,"385,94","2,5865",0,"0,3184","0,3333","0,8","43,56",MEDIA,0.3333
104935530.0,1.0185909000038766e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-1.0,19.0,-7-0,"0,0024","0,0293",7.0,"0,0702",,,"385,9","2,5865",0,"0,3184","0,3333","0,8","43,56",MEDIA,0.3333
103532156.0,1.0185909000038294e+17,2025-09-30,2025-10-12,71.0,41.0,30.0,0.5775,-5.0,25.0,-7-0,"0,0008","0,0286",7.0,"0,0683",TRANSPORTE,1.0,"169,36","2,2288",0,"0,2466","0,3333","0,8","43,56",MEDIA,0.5775
101776137.0,1.0185909000038914e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0259",7.0,"0,0610",,,"385,72","2,5863",0,"0,3184","0,3333","0,8","43,56",MEDIA,0.3333
3612046.0,1.0185909000038602e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-2.0,18.0,-7-0,"0,0004","0,0253",7.0,"0,0593",COMERCIO,1.0,"385,7","2,5862",0,"0,3184","0,3333","0,8","43,56",MEDIA,0.3333
9363156.0,1.0185909000040067e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0004","0,0242",8.0,"0,0563",COMERCIO,1.0,"1328,36","3,1233",0,"0,4262","0,2222","0,8","43,56",MEDIA,0.3333
4912905.0,1.0185909000038826e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-2.0,18.0,-7-0,"0,0004","0,0161",8.0,"0,0342",COMERCIO,1.0,"1327,26","3,1230",0,"0,4261","0,2222","0,8","43,56",MEDIA,0.3333
119967306.0,1.0185909000039037e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0298",7.0,"0,0716",,,"385,11","2,5856",0,"0,3182","0,3333","0,8","43,55",MEDIA,0.3333
2811047.0,1.0185909000039952e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-1.0,19.0,-7-0,"0,0014","0,0214",8.0,"0,0487",INDUSTRIA,1.0,"1326,44","3,1227",0,"0,4261","0,2222","0,8","43,55",MEDIA,0.3333
1593316.0,1.0185909000039677e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0292",7.0,"0,0700",INDUSTRIA,1.0,"384,1","2,5844",0,"0,3180","0,3333","0,8","43,55",MEDIA,0.3333
2100680.0,1.018590900003911e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-2.0,18.0,-7-0,"0,0002","0,0132",9.0,"0,0263",COMERCIO,1.0,"4554,28","3,6584",1,"0,5336","0,1111","0,8","43,54",MEDIA,0.3333
4782308.0,1.0185909000039514e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0004","0,0228",8.0,"0,0525",COMERCIO,1.0,"1320,82","3,1208",0,"0,4257","0,2222","0,8","43,54",MEDIA,0.3333
103532156.0,1.01859090000383e+17,2025-09-30,2025-10-12,71.0,41.0,30.0,0.5775,-5.0,25.0,-7-0,"0,0008","0,0286",7.0,"0,0683",TRANSPORTE,1.0,"168,2","2,2258",0,"0,2460","0,3333","0,8","43,54",MEDIA,0.5775
3558792.0,1.0185909000039608e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-2.0,18.0,-7-0,"0,0002","0,013",9.0,"0,0257",INDUSTRIA,1.0,"4546,66","3,6577",1,"0,5335","0,1111","0,8","43,54",MEDIA,0.3333
2763317.0,1.0185909000038808e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-5.0,15.0,-7-0,"0,0007","0,0119",9.0,"0,0227",INDUSTRIA,1.0,"4546,2","3,6576",1,"0,5335","0,1111","0,8","43,54",MEDIA,0.3333
4949851.0,1.0185909000039864e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0002","0,0125",9.0,"0,0244",COMERCIO,1.0,"4542,05","3,6573",1,"0,5334","0,1111","0,8","43,54",MEDIA,0.3333
2287633.0,1.0185909000039685e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0256",7.0,"0,0601",CONSTRUCCION,1.0,"382,62","2,5828",0,"0,3177","0,3333","0,8","43,53",MEDIA,0.3333
3009818.0,1.0185909000039629e+17,2025-10-31,2026-05-01,66.0,10.0,56.0,0.1515,-7.0,49.0,-7-0,"0,0004","0,0253",7.0,"0,0593",TRANSPORTE,1.0,"706,12","2,8489",0,"0,3711","0,3333","0,8","43,53",MEDIA,0.1515
106418080.0,1.0185909000039083e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0282",7.0,"0,0672",,,"382,08","2,5822",0,"0,3176","0,3333","0,8","43,53",MEDIA,0.3333
103532156.0,,2025-09-30,2025-10-12,71.0,41.0,30.0,0.5775,-5.0,25.0,-7-0,"0,0008","0,0286",7.0,"0,0683",TRANSPORTE,1.0,"167,66","2,2244",0,"0,2457","0,3333","0,8","43,53",MEDIA,0.5775
3495176.0,1.0185909000037896e+17,2025-08-31,2025-10-11,71.0,71.0,0.0,1.0,1.0,1.0,0-7,"0,0009","0,0076",9.0,"0,0110",COMERCIO,1.0,"101,33","2,0057",0,"0,2018","0,1111",1,"43,53",MEDIA,1.0
103936015.0,1.0185909000040205e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0004","0,0163",8.0,"0,0347",COMERCIO,1.0,"1314,07","3,1186",0,"0,4253","0,2222","0,8","43,53",MEDIA,0.3333
119642444.0,1.01859090000392e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0283",7.0,"0,0675",,,"381,33","2,5813",0,"0,3174","0,3333","0,8","43,52",MEDIA,0.3333
3514088.0,1.0185909000039898e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-2.0,18.0,-7-0,"0,0002","0,0121",9.0,"0,0233",COMERCIO,1.0,"4515,7","3,6547",1,"0,5329","0,1111","0,8","43,52",MEDIA,0.3333
4734801.0,1.0185909000039547e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0253",7.0,"0,0593",,,"380,19","2,5800",0,"0,3171","0,3333","0,8","43,52",MEDIA,0.3333
104382848.0,1.0185909000038965e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0296",7.0,"0,0711",,,"379,83","2,5796",0,"0,3170","0,3333","0,8","43,51",MEDIA,0.3333
106089180.0,1.0185909000038875e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0266",7.0,"0,0629",,,"379,69","2,5794",0,"0,3170","0,3333","0,8","43,51",MEDIA,0.3333
102551599.0,1.0185909000039154e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,029",7.0,"0,0694",COMERCIO,1.0,"379,18","2,5788",0,"0,3169","0,3333","0,8","43,51",MEDIA,0.3333
4234899.0,1.0185909000039632e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-1.0,19.0,-7-0,"0,0035","0,0247",7.0,"0,0577",INDUSTRIA,1.0,"379,13","2,5788",0,"0,3169","0,3333","0,8","43,51",MEDIA,0.3333
120530604.0,1.0185909000039765e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0275",7.0,"0,0653",,,"379,01","2,5787",0,"0,3169","0,3333","0,8","43,51",MEDIA,0.3333
4439217.0,1.0185909000040291e+17,2025-11-06,2025-06-12,30.0,4.0,26.0,0.1333,-6.0,20.0,-7-0,"0,0004","0,0292",7.0,"0,0700",COMERCIO,1.0,"742,94","2,8710",0,"0,3755","0,3333","0,8","43,50",MEDIA,0.1333
4634332.0,1.0185909000039973e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-2.0,18.0,-7-0,"0,0004","0,0295",7.0,"0,0708",COMERCIO,1.0,"378,4","2,5780",0,"0,3167","0,3333","0,8","43,50",MEDIA,0.3333
2044118.0,1.0185909000039099e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0271",7.0,"0,0642",,,"378,38","2,5779",0,"0,3167","0,3333","0,8","43,50",MEDIA,0.3333
2770830.0,1.018590900004039e+17,2025-09-30,,61.0,41.0,20.0,0.6720999999999999,1.0,21.0,0-7,"0,0004","0,0253",7.0,"0,0593",COMERCIO,1.0,"25,55","1,4074",0,"0,0817","0,3333",1,"43,50",MEDIA,0.6720999999999999
3287332.0,1.0185909000038232e+17,2025-09-30,,56.0,41.0,15.0,0.7321,-2.0,13.0,-7-0,"0,0002","0,0142",9.0,"0,0290",INDUSTRIA,1.0,"1168,27","3,0675",0,"0,4150","0,1111","0,8","43,50",MEDIA,0.7321
103473159.0,1.0185909000039387e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0002","0,0119",9.0,"0,0227",INDUSTRIA,1.0,"4473,02","3,6506",1,"0,5321","0,1111","0,8","43,49",MEDIA,0.3333
101003987.0,1.0185909000040094e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0287",7.0,"0,0686",,,"376,5","2,5758",0,"0,3163","0,3333","0,8","43,49",MEDIA,0.3333
3334883.0,1.0185909000038098e+17,2025-09-30,,56.0,41.0,15.0,0.7321,-2.0,13.0,-7-0,"0,0004","0,0272",7.0,"0,0645",COMERCIO,1.0,98,"1,9912",0,"0,1989","0,3333","0,8","43,48",MEDIA,0.7321
5150049.0,1.018590900003938e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0004","0,0215",8.0,"0,0489",COMERCIO,1.0,"1296,01","3,1126",0,"0,4241","0,2222","0,8","43,48",MEDIA,0.3333
4954406.0,1.0185909000039163e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0272",7.0,"0,0645",,,"376,06","2,5753",0,"0,3162","0,3333","0,8","43,48",MEDIA,0.3333
4199757.0,1.0185909000039712e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0285",7.0,"0,0681",COMERCIO,1.0,"375,82","2,5750",0,"0,3161","0,3333","0,8","43,48",MEDIA,0.3333
2186035.0,1.0185909000039854e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0295",7.0,"0,0708",INDUSTRIA,1.0,"375,69","2,5748",0,"0,3161","0,3333","0,8","43,48",MEDIA,0.3333
105804136.0,1.0185909000038826e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0278",7.0,"0,0661",,,"375,57","2,5747",0,"0,3161","0,3333","0,8","43,48",MEDIA,0.3333
101473931.0,1.0185909000038578e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-2.0,18.0,-7-0,"0,0004","0,0299",7.0,"0,0719",INDUSTRIA,1.0,"375,3","2,5744",0,"0,3160","0,3333","0,8","43,48",MEDIA,0.3333
5147504.0,1.0185909000039389e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-3.0,17.0,-7-0,"0,0006","0,0282",7.0,"0,0672",COMERCIO,1.0,"375,26","2,5743",0,"0,3160","0,3333","0,8","43,48",MEDIA,0.3333
4265490.0,1.0185909000039043e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,027",7.0,"0,0640",COMERCIO,1.0,"375,22","2,5743",0,"0,3160","0,3333","0,8","43,48",MEDIA,0.3333
3646634.0,1.0185909000039749e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,029",7.0,"0,0694",COMERCIO,1.0,"374,83","2,5738",0,"0,3159","0,3333","0,8","43,47",MEDIA,0.3333
110097650.0,1.0185909000038965e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,025",7.0,"0,0585",,,"374,36","2,5733",0,"0,3158","0,3333","0,8","43,47",MEDIA,0.3333
109001418.0,1.0185909000039533e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0007","0,0277",7.0,"0,0659",TRANSPORTE,1.0,"373,48","2,5723",0,"0,3156","0,3333","0,8","43,46",MEDIA,0.3333
4780596.0,1.0185909000039656e+17,2025-10-31,,55.0,10.0,45.0,0.1818,-7.0,38.0,-7-0,"0,0003","0,025",7.0,"0,0585",INDUSTRIA,1.0,"622,59","2,7942",0,"0,3601","0,3333","0,8","43,46",MEDIA,0.1818
9200018.0,1.0185909000039866e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0283",7.0,"0,0675",,,"372,43","2,5710",0,"0,3153","0,3333","0,8","43,45",MEDIA,0.3333
119208708.0,1.0185909000039142e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0235",8.0,"0,0544",,,"1282,65","3,1081",0,"0,4231","0,2222","0,8","43,45",MEDIA,0.3333
2703228.0,1.0185909000034502e+17,2025-11-06,,24.0,4.0,20.0,0.16670000000000001,-3.0,17.0,-7-0,"0,0004","0,0251",7.0,"0,0588",INDUSTRIA,1.0,"652,24","2,8144",0,"0,3642","0,3333","0,8","43,45",MEDIA,0.16670000000000001
3389958.0,1.0185909000039365e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0154",8.0,"0,0323",COMERCIO,1.0,"1280,03","3,1072",0,"0,4230","0,2222","0,8","43,45",MEDIA,0.3333
116788862.0,1.0185909000039019e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0283",7.0,"0,0675",,,"371,34","2,5698",0,"0,3151","0,3333","0,8","43,45",MEDIA,0.3333
3495176.0,1.0185909000037899e+17,2025-08-31,2025-10-11,71.0,71.0,0.0,1.0,1.0,1.0,0-7,"0,0009","0,0076",9.0,"0,0110",COMERCIO,1.0,"98,47","1,9933",0,"0,1993","0,1111",1,"43,44",MEDIA,1.0
103422518.0,1.0185909000038794e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0013","0,0286",7.0,"0,0683",,,"371,09","2,5695",0,"0,3150","0,3333","0,8","43,44",MEDIA,0.3333
3887642.0,1.0185909000037922e+17,2025-08-31,,86.0,71.0,15.0,0.8256,0.0,15.0,0,"0,0026","0,008",9.0,"0,0121",COMERCIO,1.0,"261,36","2,4172",0,"0,2844","0,1111","0,95","43,44",MEDIA,0.8256
3495176.0,1.0185909000037899e+17,2025-08-31,2025-10-11,71.0,71.0,0.0,1.0,1.0,1.0,0-7,"0,0009","0,0076",9.0,"0,0110",COMERCIO,1.0,"98,39","1,9930",0,"0,1993","0,1111",1,"43,44",MEDIA,1.0
103177396.0,1.0185909000038307e+17,2025-09-30,,61.0,41.0,20.0,0.6720999999999999,-1.0,19.0,-7-0,"0,0004","0,0296",7.0,"0,0711",TRANSPORTE,1.0,"118,2","2,0726",0,"0,2153","0,3333","0,8","43,44",MEDIA,0.6720999999999999
4219972.0,1.0185909000038667e+17,2025-10-31,,30.0,10.0,20.0,0.3333,2.0,22.0,0-7,"0,0005","0,0265",7.0,"0,0626",INDUSTRIA,1.0,"78,47","1,8947",0,"0,1795","0,3333",1,"43,44",MEDIA,0.3333
116539844.0,1.0185909000038989e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0281",7.0,"0,0670",,,"369,8","2,5680",0,"0,3147","0,3333","0,8","43,43",MEDIA,0.3333
5177114.0,1.0185909000040022e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0002","0,0252",7.0,"0,0590",COMERCIO,1.0,"369,66","2,5678",0,"0,3147","0,3333","0,8","43,43",MEDIA,0.3333
105100479.0,1.0185909000039098e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0264",7.0,"0,0623",,,"369,57","2,5677",0,"0,3147","0,3333","0,8","43,43",MEDIA,0.3333
2574181.0,1.0185909000039685e+17,2025-10-31,,25.0,10.0,15.0,0.4,-3.0,12.0,-7-0,"0,0004","0,029",7.0,"0,0694",OTRAS_ACTIV_EMPR,1.0,"294,72","2,4694",0,"0,2949","0,3333","0,8","43,43",MEDIA,0.4
119208723.0,1.0185909000039158e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0234",8.0,"0,0541",,,"1269,46","3,1036",0,"0,4222","0,2222","0,8","43,42",MEDIA,0.3333
